PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
NRS,DAR20190213_2130,2019-02-14 07:08:00,20,0,0,0.052,0.036,,0,0,0,0,0,0.225,0,0,0,0,0,0,,0.024,0,0,0.028,0,0,0.072,0,0,0,0,0.073,0.073,0,0.75,0.75,0,0,0,,,,0.04,0,0,
NRS,DAR20190213_2130,2019-02-14 07:08:00,0,0,0,0.045,0.046,,0,0,0,0,0,0.211,0,0,0,0,0,0,,0.018,0,0,0.019,0,0,0.037,0,0,0,0,0.058,0.058,0,0.622,0.622,0,0,0,,,,0.034,0,0,
NRS,DAR20190214_0030,2019-02-14 10:00:00,20,0,0,0.052,0.063,,0,0,0,0,0,0.257,0,0,0,0,0,0,,0.029,0,0,0.034,0,0,0.058,0,0,0,0,0.072,0.072,0,0.79,0.79,0,0,0,,,,0.038,0,0,
NRS,MAI20190828,2019-08-29 10:50:00,0,0.042,0,0.068,0,,0.11,0,0.005,0,0.018,0.156,0.009,0,0.021,0.007,0.037,0,,0.025,0,0,0.007,0,0,0.005,0,0,0,0,0.077,0.077,0,0.455,0.455,0,0,0,,,,0.015,0,0,
NRS,KAI20190909,2019-09-10 09:20:00,40,0.089,0,0.086,0,,0,0,0.018,0,0.051,0.032,0.008,0,0.019,0.005,0.172,0.006,,0.017,0,0,0.015,0,0.003,0.023,0,0,0,0,0.084,0.084,0,0.542,0.542,0,0,0,,,,0.024,0,0,
NRS,PHB20190827,2019-08-27 08:25:00,20,0.048,0,0.088,0,,0.013,0,0.007,0,0.045,0.047,0.019,0,0.053,0.024,0.07,0.005,,0.018,0,0.002,0.039,0,0,0.009,0.004,0,0,0,0.177,0.177,0,0.695,0.695,0,0,0,,,,0.025,0,0,
NRS,PHB20191118,2019-11-19 09:39:00,20,0.048,0,0.066,0,,0,0,0.002,0,0.024,0.107,0.004,0,0.007,0.003,0.067,0,,0.026,0,0,0.018,0,0,0.022,0,0,0,0,0.039,0.039,0,0.552,0.552,0,0,0,,,,0.021,0,0,
NRS,PHB20191216,2019-12-17 08:45:00,0,0.016,0,0.027,0,,0.021,0,0.006,0,0.008,0.026,0.003,0,0.007,0.003,0.025,0.006,,0.007,0,0,0.003,0,0,0.068,0,0,0,0,0.036,0.036,0,0.275,0.275,0,0,0,,,,0.018,0,0,
NRS,PHB20200224,2020-02-25 09:20:00,0,0.023,0,0.069,0,,0.062,0.105,0.017,0,0.003,0.111,0.004,0,0.01,0.003,0.025,0.008,,0.022,0,0,0.003,0,0,0.025,0.006,0,0,0,0.049,0.049,0,0.516,0.516,0,0,0,,,,0.029,0,0,
NRS,MAI20191015,2019-10-16 10:20:00,20,0.129,0,0.157,0,,0.308,0.164,0.031,0,0.045,0.228,0.015,0,0.039,0.009,0.134,0.006,,0.043,0,0.005,0.015,0,0.003,0.002,0,0,0,0,0.06,0.06,0,0.567,0.567,0,0,0,,,,0.016,0,0,
NRS,DAR20170202_2130,2017-02-03 07:00:00,19.5,0.024,0,0.065,0.043,,0.045,0,0,0,0.024,0.416,0,0,0,0,0.027,0.037,,0.033,0,0,0.024,0,0,0.142,0.012,0,0,0,0.079,0.079,0,1.087,1.087,0,0,0,,,,0.093,0,0,very slow filter
NRS,DAR20170202_2130,2017-02-03 07:00:00,0,0.024,0,0.059,0.023,,0,0,0.033,0,0,0.204,0.007,0,0.018,0.006,0.013,0,,0.028,0,0,0.019,0,0,0.07,0,0,0,0,0.059,0.059,0,0.757,0.757,0,0,0,,,,0.046,0,0,
NRS,DAR20170203_0630,2017-02-03 16:02:00,WC,0.038,0,0.094,0.048,,0.074,0,0.016,0,0,0.383,0.014,0,0.041,0.012,0.028,0,,0.047,0,0,0.026,0,0,0.151,0,0,0,0,0.079,0.079,0,1.186,1.186,0,0,0,,,,0.075,0,0,
NRS,DAR20170516,2017-05-17 09:10:00,0,0.021,0,0.058,0.023,,0,0,0,0,0,0.139,0.006,0,0.023,0.004,0.026,0,,0.021,0,0,0.017,0,0,0.137,0,0,0,0,0.065,0.065,0,0.715,0.715,0,0,0,,,,0.041,0,0,
NRS,ROT20190711,2019-07-11 10:46:00,20,0.08,0,0.08,0,,0.013,0,0.01,0,0.059,0.073,0.01,0,0.023,0.005,0.119,0,,0.018,0,0,0.015,0,0,0.018,0,0,0,0,0.085,0.085,0.006,0.541,0.547,0,0,0,,,,0.02,0,0,
NRS,DAR20170203_0030,2017-02-03 10:00:00,WC,0.018,0,0.061,0.03,,0,0,0.022,0,0.019,0.378,0,0,0,0,0.017,0.022,,0.048,0,0,0.032,0,0,0.127,0.011,0,0,0,0.07,0.07,0,1.08,1.08,0,0,0,,,,0.089,0,0,
NRS,NSI20190821,2019-08-21 11:40:00,0,0.112,0,0.159,0,,0.133,0.076,0,0,0.041,0.298,0.004,0,0.009,0.004,0.084,0,,0.048,0,0.002,0.003,0,0.008,0.032,0,0,0,0,0.039,0.039,0.011,0.85,0.861,0,0,0,,,,0.024,0,0,
NRS,MAI20180418,2018-04-19 10:10:00,0,0.026,0,0.048,0,,0.056,0,0.005,0,0.015,0.044,0.01,0,0.025,0.009,0.046,0,,0.014,0,0,0.022,0,0,0.006,0,0,0,0,0.081,0.081,0,0.36,0.36,0,0,0,,,,0.012,0,0,
NRS,NSI20200228,2020-02-28 11:35:00,0,0.008,0,0.015,0,,0.043,0,0,0,0.004,0.008,0,0,0,0.001,0.02,0,,0.006,0,0,0,0,0,0.119,0,0,0,0,0,0,0.03,0.322,0.352,0,0,0,,,,0.042,0,0,
NRS,NSI20180123,2018-01-23 00:00:00,0,0.007,0,0.005,0,,0.011,0,0,0,0.004,0.008,0,0,0,0,0.018,0,,0.007,0,0,0,0,0,0.055,0,0,0,0,0,0,0.024,0.133,0.157,0,0,0,,,,0.016,0,0,
NRS,DAR20170516,2017-05-17 09:10:00,WC,0.017,0,0.09,0.047,,0,0,0,0,0,0.299,0.007,0,0.024,0.005,0.022,0,,0.037,0,0,0.017,0,0,0.13,0,0,0,0,0.08,0.08,0,1.008,1.008,0,0,0,,,,0.045,0,0,
NRS,PHB20170614,2017-06-15 11:10:00,15,0.025,0,0.086,0.013,,0,0,0.01,0,0.043,0.072,0.012,0,0.024,0.008,0.086,0.005,,0.019,0,0.003,0.045,0,0,0.016,0.003,0,0,0,0.111,0.111,0.011,0.709,0.72,0,0,0,,,,0.025,0,0,
NRS,ROT20170331,2017-03-31 11:35:00,40,0.044,0,0.048,0,,0.074,0,0,0,0.02,0.142,0.002,0,0.005,0,0.042,0,,0.022,0,0,0,0,0,0.007,0,0,0,0,0.012,0.012,0.005,0.245,0.25,0,0,0,,,,0.007,0,0,
NRS,ROT20170428,2017-04-28 11:15:00,WC,0.028,0,0.032,0,,0.005,0,0,0,0.034,0.026,0.004,0,0.012,0.003,0.067,0,,0.019,0,0,0.007,0,0,0.026,0,0,0,0,0.041,0.041,0.013,0.276,0.289,0,0,0,,,,0.012,0,0,
NRS,NSI20201116,2020-11-16 11:10:00,20,0.036,0,0.05,0,,0.01,0,0.004,0,0.025,0.039,0.011,0,0.019,0.01,0.074,0.006,,0.012,0,0.006,0.006,0,0.004,0.088,0.015,0,0,0,0.095,0.095,0.043,0.483,0.526,0,0,0,,,,0.025,0,0,
NRS,PHB20200922,2020-09-23 08:35:00,20,0.173,0,0.286,0,,0.156,0,0.044,0,0.025,0.519,0.012,0,0.036,0.009,0.155,0,,0.075,0,0,0.027,0,0.003,0.015,0,0,0,0,0.119,0.119,0,1.613,1.613,0,0,0,,,,0.044,0,0,
NRS,PHB20201013,2020-10-14 09:48:00,0,0.022,0,0.036,0.015,,0.008,0,0.024,0,0.007,0.025,0.016,0,0.041,0.019,0.039,0,,0.012,0,0,0.007,0,0,0.006,0,0,0,0,0.136,0.136,0,0.399,0.399,0,0,0,,,,0.013,0,0,
