TripCode,Latitude,Longitude,SampleTime_Local,StationName,StationCode,SST,chl_gsm,chl_oc3,GSLA,WaterDepth_m
PH420030530,-34.11758,151.21815,2003-05-30 00:00:00,Port Hacking 4,PH4,19.77720152,0.886631152,0.722054241,0.001907436,-104.6
PH420060614,-34.11758,151.21815,2006-06-14 00:00:00,Port Hacking 4,PH4,19.80128145,0.371114208,0.404593744,0.011959983,-104.6
PH420040524,-34.11758,151.21815,2004-05-24 00:00:00,Port Hacking 4,PH4,19.82422244,NA,NA,0.009918667,-104.6
ROT20191126,-32,115.41667,2019-11-26T09:30:00Z,Rottnest Island,ROT,19.88035,NA,0.160687231,0.033177079,-44.6421
ROT20150724,-32,115.41667,2015-07-24T09:20:00Z,Rottnest Island,ROT,19.89014871,0.294811004,0.27187933,0.018783042,-44.6421
KAI20090205,-35.83217,136.44733,2009-02-05T14:05:00Z,Kangaroo Island,KAI,19.90660078,0.116391276,0.131849508,0.065577648,-108.088
PH420021120,-34.11758,151.21815,2002-11-20 00:00:00,Port Hacking 4,PH4,19.9092993,NA,NA,0.088857522,-104.6
PH420061213,-34.11758,151.21815,2006-12-13 00:00:00,Port Hacking 4,PH4,19.90975828,1.254827886,1.016261872,0.110860177,-104.6
ROT20160621,-32,115.41667,2016-06-21T09:26:00Z,Rottnest Island,ROT,19.91188789,NA,NA,0.027220746,-44.6421
PHB20201110,-34.11923,151.22667,2020-11-11T08:40:00Z,Port Hacking,PHB,19.93881693,NA,NA,NA,-111.042
KAI20130220,-35.83217,136.44733,2013-02-21T07:20:00Z,Kangaroo Island,KAI,19.95975,NA,NA,NA,-108.088
ROT20100820,-32,115.41667,2010-08-20T14:30:00Z,Rottnest Island,ROT,19.96934804,0.232287306,0.210654049,0.081357866,-44.6421
PHB20180528,-34.11923,151.22667,2018-05-29T09:50:00Z,Port Hacking,PHB,19.98758051,NA,NA,NA,-111.042
PHB20131020,-34.11923,151.22667,2013-10-21T09:36:00Z,Port Hacking,PHB,19.98926826,NA,NA,NA,-111.042
ROT20141014,-32,115.41667,2014-10-14T11:52:00Z,Rottnest Island,ROT,19.99089128,0.137616213,0.229309175,0.023302135,-44.6421
ROT20120727,-32,115.41667,2012-07-27T09:55:00Z,Rottnest Island,ROT,19.99392858,0.283382254,0.29685909,0.052121832,-44.6421
ROT20151022,-32,115.41667,2015-10-22T09:36:00Z,Rottnest Island,ROT,20.00385335,NA,NA,NA,-44.6421
KAI20130506,-35.83217,136.44733,2013-05-07T07:55:00Z,Kangaroo Island,KAI,20.01904,NA,NA,NA,-108.088
PHB20100609,-34.11923,151.22667,2010-06-09T10:53:00Z,Port Hacking,PHB,20.0474962,0.795673141,0.388388542,0.063779006,-111.042
ROT20161214,-32,115.41667,2016-12-14T09:35:00Z,Rottnest Island,ROT,20.04954424,NA,NA,0.075002843,-44.6421
PHB20231023,-34.1192,151.22667,2023-10-24T08:30:00Z,Port Hacking,PHB,20.09428051,NA,NA,NA,-111.042
PHB20110517,-34.11923,151.22667,2011-05-18T09:25:00Z,Port Hacking,PHB,20.12272564,NA,NA,NA,-111.042
NSI20110816,-27.345,153.562,2011-08-16T10:00:00Z,North Stradbroke Island,NSI,20.12925794,0.26929731,0.247049709,0.022840531,-63.8002
PHB20170517,-34.11923,151.22667,2017-05-18T09:45:00Z,Port Hacking,PHB,20.13067935,NA,NA,NA,-111.042
ROT20140730,-32,115.41667,2014-07-30T10:03:00Z,Rottnest Island,ROT,20.13298169,NA,NA,0.061073047,-44.6421
PHB20101110,-34.11923,151.22667,2010-11-11T09:10:00Z,Port Hacking,PHB,20.14780713,NA,NA,NA,-111.042
PHB20091110,-34.11923,151.22667,2009-11-11T09:45:00Z,Port Hacking,PHB,20.15572079,NA,NA,NA,-111.042
PH420081202,-34.11758,151.21815,2008-12-02 00:00:00,Port Hacking 4,PH4,20.16744182,0.523359562,0.551941786,0.14586239,-104.6
PHB20161030,-34.11923,151.22667,2016-10-31T09:35:00Z,Port Hacking,PHB,20.17025361,NA,NA,NA,-111.042
NSI20090720,-27.345,153.562,2009-07-20T11:07:00Z,North Stradbroke Island,NSI,20.19593628,0.349562775,0.288416776,0.015446338,-63.8002
PHB20141112,-34.11923,151.22667,2014-11-13T09:36:00Z,Port Hacking,PHB,20.20407266,NA,NA,NA,-111.042
ROT20151215,-32,115.41667,2015-12-15T08:22:00Z,Rottnest Island,ROT,20.23159356,NA,NA,NA,-44.6421
NSI20190916,-27.345,153.562,2019-09-16T10:20:00Z,North Stradbroke Island,NSI,20.23258504,0.213598309,0.384649287,0.077939567,-63.8002
ROT20141216,-32,115.41667,2014-12-16T09:37:00Z,Rottnest Island,ROT,20.25095198,NA,NA,0.038768636,-44.6421
ROT20140919,-32,115.41667,2014-09-19T12:57:00Z,Rottnest Island,ROT,20.27574249,0.250173244,0.365695031,0.044325178,-44.6421
ROT20150701,-32,115.41667,2015-07-01T09:46:00Z,Rottnest Island,ROT,20.27774948,NA,NA,0.034106578,-44.6421
ROT20121126,-32,115.41667,2012-11-26T11:02:00Z,Rottnest Island,ROT,20.29792907,0.142654796,0.162411002,0.052279929,-44.6421
ROT20140902,-32,115.41667,2014-09-02T11:55:00Z,Rottnest Island,ROT,20.30122152,NA,NA,0.02013642,-44.6421
PHB20230515,-34.1192,151.22667,2023-05-16T08:41:00Z,Port Hacking,PHB,20.30216027,0.16114636,0.161367807,NA,-111.042
PHB20151115,-34.11923,151.22667,2015-11-16T09:33:00Z,Port Hacking,PHB,20.3022367,NA,NA,NA,-111.042
ROT20170120,-32,115.41667,2017-01-20T10:20:00Z,Rottnest Island,ROT,20.30737654,0.028110174,0.227021856,0.057552683,-44.6421
ROT20170802,-32,115.41667,2017-08-02T09:33:00Z,Rottnest Island,ROT,20.33566823,NA,NA,0.044639324,-44.6421
PHB20120517,-34.11923,151.22667,2012-05-18T09:33:00Z,Port Hacking,PHB,20.34693073,NA,NA,NA,-111.042
ROT20110725,-32,115.41667,2011-07-25T10:20:00Z,Rottnest Island,ROT,20.3655264,NA,NA,0.101654128,-44.6421
ROT20190125,-32,115.41667,2019-01-25T09:35:00Z,Rottnest Island,ROT,20.36847699,NA,NA,0.007411751,-44.6421
KAI20080315,-35.83217,136.44733,2008-03-15T10:50:00Z,Kangaroo Island,KAI,20.3743,NA,NA,NA,-108.088
ESP20110512,-33.93333,121.85,2011-05-12T10:10:00Z,Esperance,ESP,20.40572692,NA,NA,0.152508353,-49.3207
ROT20100723,-32,115.41667,2010-07-23T12:02:00Z,Rottnest Island,ROT,20.40837016,NA,NA,0.033534631,-44.6421
ROT20221201,-32,115.41667,2022-12-01T08:30:00Z,Rottnest Island,ROT,20.41423772,NA,NA,NA,-44.6421
PH420050510,-34.11758,151.21815,2005-05-10 00:00:00,Port Hacking 4,PH4,20.43003689,0.323765643,0.27486917,NA,-104.6
PHB20090518,-34.11923,151.22667,2009-05-19T09:25:00Z,Port Hacking,PHB,20.43727349,NA,NA,NA,-111.042
PHB20160926,-34.11923,151.22667,2016-09-27T09:54:00Z,Port Hacking,PHB,20.44382988,NA,NA,NA,-111.042
PH420041222,-34.11758,151.21815,2004-12-22 00:00:00,Port Hacking 4,PH4,20.44507492,NA,NA,0.07251828,-104.6
PH420070115,-34.11758,151.21815,2007-01-15 00:00:00,Port Hacking 4,PH4,20.45311266,0.728603652,0.819044726,0.030665775,-104.6
ROT20190711,-32,115.41667,2019-07-11T09:26:00Z,Rottnest Island,ROT,20.47350841,0.560368567,0.435591815,0.045065845,-44.6421
ROT20201106,-32,115.41667,2020-11-06T10:06:00Z,Rottnest Island,ROT,20.48600892,0.123386269,0.314552711,NA,-44.6421
ROT20211125,-32,115.41667,2021-11-25T08:24:00Z,Rottnest Island,ROT,20.48722723,0.151262393,0.248100228,NA,-44.6421
NSI20150817,-27.345,153.562,2015-08-17T10:30:00Z,North Stradbroke Island,NSI,20.4943688,0.208073816,0.218114289,0.04034439,-63.8002
ROT20180719,-32,115.41667,2018-07-19T09:35:00Z,Rottnest Island,ROT,20.51243283,0.626082669,0.570895785,0.107730456,-44.6421
PH420080529,-34.11758,151.21815,2008-05-29 00:00:00,Port Hacking 4,PH4,20.51912027,0.74940154,0.231319848,NA,-104.6
MAI20160209,-42.59667,148.23333,2016-02-10T10:45:00Z,Maria Island,MAI,20.52768427,NA,NA,NA,-88
NSI20190821,-27.345,153.562,2019-08-21T10:40:00Z,North Stradbroke Island,NSI,20.53645093,0.834691576,0.645746701,0.057357362,-63.8002
ESP20120229,-33.93333,121.85,2012-02-29T10:00:00Z,Esperance,ESP,20.54970372,0.171964433,0.204928664,0.057361515,-49.3207
NSI20100711,-27.345,153.562,2010-07-12T08:45:00Z,North Stradbroke Island,NSI,20.55429139,NA,NA,NA,-63.8002
PHB20160615,-34.11923,151.22667,2016-06-15T11:06:00Z,Port Hacking,PHB,20.55740669,0.433941268,0.335198533,0.036050091,-111.042
NSI20170717,-27.345,153.562,2017-07-17T11:05:00Z,North Stradbroke Island,NSI,20.56270406,0.235805494,0.233375524,0.059559802,-63.8002
NSI20180817,-27.345,153.562,2018-08-17T10:20:00Z,North Stradbroke Island,NSI,20.59145069,1.231393933,0.987329511,0.059056012,-63.8002
ROT20171123,-32,115.41667,2017-11-23T10:05:00Z,Rottnest Island,ROT,20.60130399,NA,NA,0.038880609,-44.6421
ROT20211207,-32,115.41667,2021-12-07T09:28:00Z,Rottnest Island,ROT,20.60439504,0.260121381,0.199177776,NA,-44.6421
NSI20110727,-27.345,153.562,2011-07-28T09:30:00Z,North Stradbroke Island,NSI,20.61300149,NA,NA,NA,-63.8002
ROT20131122,-32,115.41667,2013-11-22T10:26:00Z,Rottnest Island,ROT,20.61527635,0.172201262,0.207536881,0.100456259,-44.6421
ESP20100322,-33.93333,121.85,2010-03-22T09:40:00Z,Esperance,ESP,20.62810635,NA,NA,0.02372929,-49.3207
ROT20190621,-32,115.41667,2019-06-21T09:15:00Z,Rottnest Island,ROT,20.65472,NA,NA,0.060952497,-44.6421
ROT20200730,-32,115.41667,2020-07-30T09:27:00Z,Rottnest Island,ROT,20.66041701,NA,NA,NA,-44.6421
PH420031210,-34.11758,151.21815,2003-12-10 00:00:00,Port Hacking 4,PH4,20.6649747,0.265993056,0.340910925,0.068024616,-104.6
PHB20150518,-34.11923,151.22667,2015-05-19T09:43:00Z,Port Hacking,PHB,20.66685516,NA,NA,NA,-111.042
ESP20110120,-33.93333,121.85,2011-01-20T08:50:00Z,Esperance,ESP,20.72457661,NA,NA,0.054813023,-49.3207
PHB20140120,-34.11923,151.22667,2014-01-21T09:43:00Z,Port Hacking,PHB,20.73226664,NA,NA,NA,-111.042
ROT20111122,-32,115.41667,2011-11-22T15:08:00Z,Rottnest Island,ROT,20.7385081,NA,NA,0.050910295,-44.6421
PHB20151013,-34.11923,151.22667,2015-10-14T09:42:00Z,Port Hacking,PHB,20.74483389,NA,NA,NA,-111.042
NSI20210727,-27.345,153.562,2021-07-27T10:30:00Z,North Stradbroke Island,NSI,20.74966407,0.924438075,0.468332948,NA,-63.8002
NSI20140917,-27.345,153.562,2014-09-17T10:30:00Z,North Stradbroke Island,NSI,20.76072155,0.418999441,0.383456044,0.017033403,-63.8002
ROT20141119,-32,115.41667,2014-11-19T10:16:00Z,Rottnest Island,ROT,20.77275015,NA,NA,0.001144462,-44.6421
ROT20160527,-32,115.41667,2016-05-27T09:30:00Z,Rottnest Island,ROT,20.77284639,NA,NA,0.03641807,-44.6421
ROT20201127,-32,115.41667,2020-11-27T09:05:00Z,Rottnest Island,ROT,20.78809216,NA,NA,NA,-44.6421
ROT20091222,-32,115.41667,2009-12-22T10:00:00Z,Rottnest Island,ROT,20.7938877,0.163202259,0.240001282,0.003738574,-44.6421
PHB20140612,-34.11923,151.22667,2014-06-13T09:20:00Z,Port Hacking,PHB,20.80116879,NA,NA,NA,-111.042
NSI20160623,-27.345,153.562,2016-06-23T10:30:00Z,North Stradbroke Island,NSI,20.80868179,NA,NA,0.032911445,-63.8002
NSI20090819,-27.345,153.562,2009-08-20T08:45:00Z,North Stradbroke Island,NSI,20.84721616,NA,NA,NA,-63.8002
PHB20221221,-34.1192,151.22667,2022-12-22T08:44:00Z,Port Hacking,PHB,20.86284373,4.894924641,0.104116482,NA,-111.042
NSI20130819,-27.345,153.562,2013-08-19T10:10:00Z,North Stradbroke Island,NSI,20.87776645,1.228310032,0.979011296,0.035345018,-63.8002
ROT20171214,-32,115.41667,2017-12-14T09:37:00Z,Rottnest Island,ROT,20.88445695,0.169433674,0.269181716,0.058044743,-44.6421
NSI20110915,-27.345,153.562,2011-09-15T11:10:00Z,North Stradbroke Island,NSI,20.8874904,0.493954499,0.447579378,0.042234324,-63.8002
PHB20120311,-34.11923,151.22667,2012-03-12T09:00:00Z,Port Hacking,PHB,20.93972087,NA,NA,NA,-111.042
NSI20140725,-27.345,153.562,2014-07-25T10:35:00Z,North Stradbroke Island,NSI,20.94281959,0.375186186,0.323783332,0.12821937,-63.8002
PH420040421,-34.11758,151.21815,2004-04-21 00:00:00,Port Hacking 4,PH4,20.9543752,0.230411818,0.196406794,0.018899965,-104.6
PHB20141208,-34.11923,151.22667,2014-12-09T09:51:00Z,Port Hacking,PHB,20.9560674,NA,NA,NA,-111.042
ROT20200710,-32,115.41667,2020-07-10T10:25:00Z,Rottnest Island,ROT,20.95984837,0.728979516,0.536043806,NA,-44.6421
PHB20191216,-34.11923,151.22667,2019-12-17T09:02:00Z,Port Hacking,PHB,20.96323873,NA,NA,NA,-111.042
NSI20180718,-27.345,153.562,2018-07-18T10:20:00Z,North Stradbroke Island,NSI,21.02263129,0.917249458,0.693268906,0.085364625,-63.8002
NSI20200817,-27.345,153.562,2020-08-18T09:50:00Z,North Stradbroke Island,NSI,21.02851416,NA,NA,NA,-63.8002
ESP20130314,-33.93333,121.85,2013-03-14T09:24:00Z,Esperance,ESP,21.03232695,NA,NA,0.035894627,-49.3207
ROT20130712,-32,115.41667,2013-07-12T12:35:00Z,Rottnest Island,ROT,21.04375411,0.338494095,0.29566077,0.111208094,-44.6421
ROT20211220,-32,115.41667,2021-12-20T09:00:00Z,Rottnest Island,ROT,21.0486682,2.613840739,0.1708706,NA,-44.6421
PHB20130422,-34.11923,151.22667,2013-04-23T09:32:00Z,Port Hacking,PHB,21.05188924,NA,NA,NA,-111.042
NSI20100817,-27.345,153.562,2010-08-18T08:25:00Z,North Stradbroke Island,NSI,21.06525658,NA,NA,NA,-63.8002
PHB20231206,-34.1192,151.22667,2023-12-07T09:40:00Z,Port Hacking,PHB,21.08392169,3.810627844,0.694819752,NA,-111.042
ROT20231215,-32,115.41667,2023-12-15T08:23:00Z,Rottnest Island,ROT,21.08395428,NA,NA,NA,-44.6421
PHB20160502,-34.11923,151.22667,2016-05-03T09:14:00Z,Port Hacking,PHB,21.0896252,NA,NA,NA,-111.042
PHB20151215,-34.11923,151.22667,2015-12-16T09:35:00Z,Port Hacking,PHB,21.09128171,NA,NA,NA,-111.042
PHB20121218,-34.11923,151.22667,2012-12-19T09:31:00Z,Port Hacking,PHB,21.11303488,NA,NA,NA,-111.042
ROT20101124,-32,115.41667,2010-11-24T11:07:00Z,Rottnest Island,ROT,21.11943136,0.032046465,0.171997565,0.143217921,-44.6421
ROT20230613,-32,115.41667,2023-06-13T08:40:00Z,Rottnest Island,ROT,21.12325146,0.134731665,0.167973749,NA,-44.6421
PH420070516,-34.11758,151.21815,2007-05-16 00:00:00,Port Hacking 4,PH4,21.12379967,NA,NA,0.033160774,-104.6
NSI20150907,-27.345,153.562,2015-09-07T10:40:00Z,North Stradbroke Island,NSI,21.14428247,0.435838304,0.421710463,0.045538671,-63.8002
ROT20100520,-32,115.41667,2010-05-20T10:05:00Z,Rottnest Island,ROT,21.14695407,NA,NA,0.103248745,-44.6421
ESP20120309,-33.93333,121.85,2012-03-09T09:34:00Z,Esperance,ESP,21.14862983,0.400364005,0.417208326,0.14754666,-49.3207
NSI20220626,-27.345,153.562,2022-06-27T09:40:00Z,North Stradbroke Island,NSI,21.20061904,NA,NA,NA,-63.8002
NSI20220830,-27.345,153.562,2022-08-30T10:30:00Z,North Stradbroke Island,NSI,21.20571085,NA,NA,NA,-63.8002
NSI20130806,-27.345,153.562,2013-08-06T10:15:00Z,North Stradbroke Island,NSI,21.21150784,0.471562452,0.460115854,0.023488308,-63.8002
ROT20100617,-32,115.41667,2010-06-17T10:05:00Z,Rottnest Island,ROT,21.22424932,0.474081054,0.349523739,0.073963539,-44.6421
NSI20100618,-27.345,153.562,2010-06-18T12:30:00Z,North Stradbroke Island,NSI,21.23629721,NA,NA,0.100199899,-63.8002
NSI20211005,-27.345,153.562,2021-10-05T11:00:00Z,North Stradbroke Island,NSI,21.23637717,1.111810877,0.979588777,NA,-63.8002
NSI20190723,-27.345,153.562,2019-07-23T10:20:00Z,North Stradbroke Island,NSI,21.23648155,0.565046068,0.428324198,0.079633422,-63.8002
ROT20101215,-32,115.41667,2010-12-15T10:20:00Z,Rottnest Island,ROT,21.24371512,NA,NA,0.164858926,-44.6421
NSI20120806,-27.345,153.562,2012-08-06T10:15:00Z,North Stradbroke Island,NSI,21.25244921,0.379304938,0.331909658,0.029724699,-63.8002
PH420090119,-34.11758,151.21815,2009-01-20T09:00:00Z,Port Hacking 4,NA,21.25402557,0.101991415,0.333612435,0.100334183,-104.6
PHB20131202,-34.11923,151.22667,2013-12-03T09:30:00Z,Port Hacking,PHB,21.25427625,NA,NA,NA,-111.042
PH420071128,-34.11758,151.21815,2007-11-28 00:00:00,Port Hacking 4,PH4,21.25441138,0.217850953,0.209191032,0.023385165,-104.6
NSI20150731,-27.345,153.562,2015-07-31T10:15:00Z,North Stradbroke Island,NSI,21.27081382,NA,0.795034254,0.029824818,-63.8002
ROT20121219,-32,115.41667,2012-12-19T11:48:00Z,Rottnest Island,ROT,21.28195602,NA,NA,0.046015095,-44.6421
ROT20190527,-32,115.41667,2019-05-27T09:28:00Z,Rottnest Island,ROT,21.28906798,1.070579209,0.370808418,0.063854852,-44.6421
NSI20160920,-27.345,153.562,2016-09-20T10:15:00Z,North Stradbroke Island,NSI,21.29195624,0.357388606,0.401084869,0.02535137,-63.8002
PH420051208,-34.11758,151.21815,2005-12-08 00:00:00,Port Hacking 4,PH4,21.29323588,8.429085135,0.890902633,0.108966475,-104.6
NSI20090618,-27.345,153.562,2009-06-18T13:30:00Z,North Stradbroke Island,NSI,21.29401485,NA,NA,0.041878138,-63.8002
ROT20110622,-32,115.41667,2011-06-22T10:00:00Z,Rottnest Island,ROT,21.31619513,1.70307665,0.515374087,0.136956953,-44.6421
ROT20170626,-32,115.41667,2017-06-26T09:46:00Z,Rottnest Island,ROT,21.32434177,0.630890171,0.402830076,0.074370165,-44.6421
PHB20181218,-34.11923,151.22667,2018-12-19T09:40:00Z,Port Hacking,PHB,21.3445218,NA,NA,NA,-111.042
NSI20230828,-27.345,153.562,2023-08-29T08:50:00Z,North Stradbroke Island,NSI,21.35624052,0.064577034,0.150540064,NA,-63.8002
ROT20190221,-32,115.41667,2019-02-21T09:30:00Z,Rottnest Island,ROT,21.37306299,NA,NA,0.00447103,-44.6421
ROT20140624,-32,115.41667,2014-06-24T13:16:00Z,Rottnest Island,ROT,21.37652823,0.470005713,0.425399574,0.083341217,-44.6421
NSI20120620,-27.345,153.562,2012-06-20T10:20:00Z,North Stradbroke Island,NSI,21.38688528,NA,NA,0.039863167,-63.8002
NSI20101018,-27.345,153.562,2010-10-18T10:00:00Z,North Stradbroke Island,NSI,21.40051509,0.414721892,0.592432139,0.027304638,-63.8002
ROT20221221,-32,115.41667,2022-12-21T08:39:00Z,Rottnest Island,ROT,21.41352612,NA,NA,NA,-44.6421
NSI20080929,-27.345,153.562,2008-09-29T10:30:00Z,North Stradbroke Island,NSI,21.41898312,NA,NA,0.020146648,-63.8002
NSI20230625,-27.345,153.562,2023-06-25T11:00:00Z,North Stradbroke Island,NSI,21.42161867,3.751460994,1.433289486,NA,-63.8002
ROT20190507,-32,115.41667,2019-05-07T09:40:00Z,Rottnest Island,ROT,21.43252,0.354207076,0.31342033,0.046266103,-44.6421
PHB20171211,-34.11923,151.22667,2017-12-12T08:54:00Z,Port Hacking,PHB,21.43493267,NA,NA,NA,-111.042
NSI20200917,-27.345,153.562,2020-09-17T10:20:00Z,North Stradbroke Island,NSI,21.46115137,0.166796698,0.210409319,NA,-63.8002
ROT20160413,-32,115.41667,2016-04-13T09:30:00Z,Rottnest Island,ROT,21.4637541,0.26761734,0.259808416,0.10661041,-44.6421
PHB20090422,-34.11923,151.22667,2009-04-23T09:38:00Z,Port Hacking,PHB,21.4699787,NA,NA,NA,-111.042
NSI20220718,-27.345,153.562,2022-07-18T11:00:00Z,North Stradbroke Island,NSI,21.47429241,0.263224704,0.182884734,NA,-63.8002
ROT20170407,-32,115.41667,2017-04-07T09:28:00Z,Rottnest Island,ROT,21.48779059,0.308029137,0.403081761,0.037385745,-44.6421
PHB20091206,-34.11923,151.22667,2009-12-07T09:14:00Z,Port Hacking,PHB,21.5051714,NA,NA,NA,-111.042
NSI20200720,-27.345,153.562,2020-07-20T10:30:00Z,North Stradbroke Island,NSI,21.51108148,0.452803099,0.347732296,NA,-63.8002
NSI20160822,-27.345,153.562,2016-08-22T10:50:00Z,North Stradbroke Island,NSI,21.52111406,0.297899723,0.280434912,0.02482051,-63.8002
NSI20200625,-27.345,153.562,2020-06-25T10:35:00Z,North Stradbroke Island,NSI,21.53098857,1.150338522,0.423510552,NA,-63.8002
NSI20120912,-27.345,153.562,2012-09-12T10:20:00Z,North Stradbroke Island,NSI,21.53276514,0.234972257,0.264432405,0.025290481,-63.8002
YON20110811,-19.30847,147.61842,2011-08-11T11:00:00Z,Yongala,YON,21.54539587,0.050227373,0.359916425,NA,-24.149
ROT20160502,-32,115.41667,2016-05-02T09:44:00Z,Rottnest Island,ROT,21.55501328,NA,NA,0.062741926,-44.6421
PH420021218,-34.11758,151.21815,2002-12-18 00:00:00,Port Hacking 4,PH4,21.56235791,NA,NA,0.115059651,-104.6
NSI20100916,-27.345,153.562,2010-09-16T12:45:00Z,North Stradbroke Island,NSI,21.5625956,NA,NA,0.063561089,-63.8002
NSI20170627,-27.345,153.562,2017-06-27T10:20:00Z,North Stradbroke Island,NSI,21.56604291,NA,NA,0.073673141,-63.8002
YON20220726,-19.30847,147.61842,2022-07-26T10:40:00Z,Yongala,YON,21.56632073,NA,NA,NA,-24.149
ROT20180620,-32,115.41667,2018-06-20T09:56:00Z,Rottnest Island,ROT,21.5717087,NA,NA,0.062599237,-44.6421
PHB20210421,-34.11923,151.22667,2021-04-22T09:18:00Z,Port Hacking,PHB,21.57277885,NA,NA,NA,-111.042
NSI20120821,-27.345,153.562,2012-08-21T10:15:00Z,North Stradbroke Island,NSI,21.60514632,NA,NA,0.019556756,-63.8002
ROT20231128,-32,115.41667,2023-11-28T08:21:00Z,Rottnest Island,ROT,21.61258377,NA,NA,NA,-44.6421
NSI20230525,-27.345,153.562,2023-05-25T10:30:00Z,North Stradbroke Island,NSI,21.62557232,0.666707206,0.302203501,NA,-63.8002
ROT20131218,-32,115.41667,2013-12-18T10:43:00Z,Rottnest Island,ROT,21.6263678,NA,NA,0.098237529,-44.6421
NSI20170829,-27.345,153.562,2017-08-29T11:50:00Z,North Stradbroke Island,NSI,21.63288594,NA,NA,0.060606636,-63.8002
PHB20100413,-34.11923,151.22667,2010-04-14T09:18:00Z,Port Hacking,PHB,21.63938767,NA,NA,NA,-111.042
NSI20170927,-27.345,153.562,2017-09-27T10:40:00Z,North Stradbroke Island,NSI,21.65320026,NA,NA,0.025181206,-63.8002
ROT20170428,-32,115.41667,2017-04-28T09:52:00Z,Rottnest Island,ROT,21.65596431,NA,NA,0.04722634,-44.6421
YON20110720,-19.30847,147.61842,2011-07-20T11:37:00Z,Yongala,YON,21.66701536,0.172138266,0.236136967,NA,-24.149
ROT20160223,-32,115.41667,2016-02-23T08:57:00Z,Rottnest Island,ROT,21.70811856,0.118032394,0.137257138,NA,-44.6421
NSI20220919,-27.345,153.562,2022-09-19T10:00:00Z,North Stradbroke Island,NSI,21.71250523,NA,NA,NA,-63.8002
ROT20230515,-32,115.41667,2023-05-15T09:10:00Z,Rottnest Island,ROT,21.72125686,0.956371407,0.517481454,NA,-44.6421
PH420020426,-34.11758,151.21815,2002-04-26 00:00:00,Port Hacking 4,PH4,21.72631806,NA,NA,0.009037778,-104.6
NSI20111013,-27.345,153.562,2011-10-13T10:30:00Z,North Stradbroke Island,NSI,21.72964264,NA,NA,0.02147349,-63.8002
NSI20230730,-27.345,153.562,2023-07-31T09:00:00Z,North Stradbroke Island,NSI,21.74604774,0.437730515,0.296938543,NA,-63.8002
ROT20180328,-32,115.41667,2018-03-28T09:23:00Z,Rottnest Island,ROT,21.75063062,0.514001422,0.487131307,0.116953291,-44.6421
ROT20100315,-32,115.41667,2010-03-15T10:00:00Z,Rottnest Island,ROT,21.75224797,0.139669219,0.134904746,0.008333376,-44.6421
NSI20121017,-27.345,153.562,2012-10-17T10:20:00Z,North Stradbroke Island,NSI,21.75823873,NA,NA,0.068076389,-63.8002
NSI20180913,-27.345,153.562,2018-09-13T10:20:00Z,North Stradbroke Island,NSI,21.78780964,0.204076686,0.214650175,0.012438662,-63.8002
ROT20111221,-32,115.41667,2011-12-21T15:45:00Z,Rottnest Island,ROT,21.79967061,0.159321163,0.176476568,0.115677598,-44.6421
PHB20190408,-34.11923,151.22667,2019-04-09T08:50:00Z,Port Hacking,PHB,21.79998757,NA,NA,NA,-111.042
ROT20180125,-32,115.41667,2018-01-25T10:00:00Z,Rottnest Island,ROT,21.81301719,NA,NA,0.121047411,-44.6421
NSI20230920,-27.345,153.562,2023-09-20T10:34:00Z,North Stradbroke Island,NSI,21.81472009,0.210588018,0.202252147,NA,-63.8002
NSI20110623,-27.345,153.562,2011-06-23T10:25:00Z,North Stradbroke Island,NSI,21.81530305,4.084970806,1.263095522,0.038952385,-63.8002
PH420030423,-34.11758,151.21815,2003-04-23 00:00:00,Port Hacking 4,PH4,21.81846221,NA,NA,0.054074075,-104.6
ROT20191218,-32,115.41667,2019-12-18T09:15:00Z,Rottnest Island,ROT,21.84142,0.172645522,0.205428315,0.003929318,-44.6421
ROT20230529,-32,115.41667,2023-05-29T08:17:00Z,Rottnest Island,ROT,21.86342023,NA,NA,NA,-44.6421
ROT20180511,-32,115.41667,2018-05-11T09:21:00Z,Rottnest Island,ROT,21.86613076,0.833546692,0.711393388,0.110518365,-44.6421
YON20140820,-19.30847,147.61842,2014-08-20T11:15:00Z,Yongala,YON,21.87153012,0.14524753,0.220035265,NA,-24.149
PH420030211,-34.11758,151.21815,2003-02-11 00:00:00,Port Hacking 4,PH4,21.8893403,0.284270235,0.373177602,0.019119813,-104.6
ROT20100416,-32,115.41667,2010-04-16T08:30:00Z,Rottnest Island,ROT,21.89068844,0.426813325,0.32483228,0.058927849,-44.6421
YON20120726,-19.30847,147.61842,2012-07-26T11:00:00Z,Yongala,YON,21.89453698,0.122655005,0.231496425,NA,-24.149
NSI20130706,-27.345,153.562,2013-07-07T09:40:00Z,North Stradbroke Island,NSI,21.90082725,NA,NA,NA,-63.8002
NSI20131016,-27.345,153.562,2013-10-16T10:40:00Z,North Stradbroke Island,NSI,21.90718095,NA,NA,0.035309364,-63.8002
YON20190703,-19.30847,147.61842,2019-07-03T10:50:00Z,Yongala,YON,21.9139108,0.258809942,0.335151242,NA,-24.149
NSI20140901,-27.345,153.562,2014-09-01T10:10:00Z,North Stradbroke Island,NSI,21.91594971,0.156958178,0.17207828,0.101322998,-63.8002
ROT20170331,-32,115.41667,2017-03-31T10:24:00Z,Rottnest Island,ROT,21.94108272,0.245341243,0.380162606,0.03334198,-44.6421
