I_SAMPLE_ID,PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,LATITUDE,LONGITUDE,STATIONNAME,SAMPVOL_M3,VESSEL,TOWTYPE,GEARDEPTH_M,GEARMESH_UM,DEPTH_M,TEMPERATURE_C,SALINITY_PSU,COMMENTS,QC_FLAG,FLAG_COMMENT
1165,NIMO_Franklin_98,FR 14/98,1998-11-24 23:58:00,-31.75716667,153.0105,,538.8,Franklin,Surface,0,Neuston-500,,22.43,35.29,,0,
1166,NIMO_Franklin_98,FR 14/98,1998-11-25 01:20:00,-31.74366667,152.8908333,,512.4,Franklin,Oblong,20,EZ-500,,22.24,35.27,,0,
1167,NIMO_Franklin_98,FR 14/98,1998-11-17 04:19:00,-30.56316667,153.2556667,,492.3,Franklin,Surface,0,Neuston-500,,21.18,35.57,,0,
1168,NIMO_Franklin_98,FR 14/98,1998-11-25 01:32:00,-31.74366667,152.8908333,,559.6,Franklin,Surface,0,Neuston-500,,22.74,35.35,,0,
1169,NIMO_Franklin_98,FR 14/98,1998-11-25 03:00:00,-31.75716667,153.0105,,568.4,Franklin,Oblong,15,EZ-500,,21.56,35.31,,0,
1170,NIMO_Franklin_98,FR 14/98,1998-11-25 03:33:00,-31.75716667,153.0105,,513,Franklin,Surface,0,Neuston-500,,22.35,35.37,,0,
1171,NIMO_Franklin_98,FR 14/98,1998-11-25 22:20:00,-34.09266667,151.1995,,605.7,Franklin,Oblong,15,EZ-500,,20.39,35.41,,0,
1172,NIMO_Franklin_98,FR 14/98,1998-11-26 00:30:00,-34.1155,151.2085,,580.4,Franklin,Oblong,20,EZ-500,,20.59,35.41,,0,
1173,NIMO_Franklin_98,FR 14/98,1998-11-26 02:00:00,-34.0975,151.192,,687.4,Franklin,Oblong,15,EZ-500,,20.84,35.41,,0,
1174,NIMO_Franklin_98,FR 14/98,1998-11-26 03:00:00,-34.1165,151.2115,,651.3,Franklin,Oblong,20,EZ-500,,20.81,35.41,,0,
1175,NIMO_Franklin_98,FR 14/98,1998-11-17 22:52:00,-30.9995,153.165,,534.4,Franklin,Surface,0,Neuston-500,,21.91,35.4,,0,
1176,NIMO_Franklin_98,FR 14/98,1998-11-17 23:38:00,-31.00316667,153.0946667,,628.3,Franklin,Surface,0,Neuston-500,,22.71,35.44,,0,
1177,NIMO_Franklin_98,FR 14/98,1998-11-18 02:21:00,-30.9995,153.165,,506.5,Franklin,Surface,0,Neuston-500,,21.35,35.58,,0,
1178,NIMO_Franklin_98,FR 14/98,1998-11-18 03:51:00,-31.00316667,153.0946667,,461.4,Franklin,Surface,0,Neuston-500,,22.53,35.42,,0,
1179,NIMO_Franklin_98,FR 14/98,1998-11-20 19:20:00,-31.75716667,153.0105,,564.1,Franklin,Surface,0,Neuston-500,,20.48,35.38,,0,
