TripCode,StationName,SampleTime_Local,Latitude,Longitude,SST,chl_gsm,chl_oc3,GSLA,WaterDepth_m
ROT20120523,Rottnest Island,2012-05-23T12:22:00Z,-32,115.41667,22.502740253425316,0.988268334544107,0.610946974717081,0.136886759342621,-44.6421
YON20090909,Yongala,2009-09-09T10:40:00Z,-19.30847,147.61842,24.9348893613182,0.256685766875744,0.461597472429276,NA,-24.149
YON20110118,Yongala,2011-01-18T11:30:00Z,-19.30847,147.61842,29.17219294163243,0.347835379652679,1.79028538584709,NA,-24.149
YON20110323,Yongala,2011-03-23T10:49:00Z,-19.30847,147.61842,28.294747554103196,0.657478456122753,1.77365759505501,NA,-24.149
YON20110616,Yongala,2011-06-16T11:25:00Z,-19.30847,147.61842,22.477015965699138,0.209436968713999,0.301907858997583,NA,-24.149
YON20120424,Yongala,2012-04-24T10:50:00Z,-19.30847,147.61842,26.253080028620502,0.0403870339796413,0.261335442960262,NA,-24.149
YON20120726,Yongala,2012-07-26T11:00:00Z,-19.30847,147.61842,21.894536981428473,0.122655005156994,0.231496425420046,NA,-24.149
YON20121219,Yongala,2012-12-19T10:20:00Z,-19.30847,147.61842,28.009666982181386,NA,NA,NA,-24.149
YON20140527,Yongala,2014-05-27T12:12:00Z,-19.30847,147.61842,24.920334405694177,NA,NA,NA,-24.149
YON20141209,Yongala,2014-12-09T10:04:00Z,-19.30847,147.61842,28.043247884772768,NA,NA,NA,-24.149
YON20161207,Yongala,2016-12-07T10:15:00Z,-19.30847,147.61842,28.19405901711434,NA,NA,NA,-24.149
YON20171215,Yongala,2017-12-15T10:44:00Z,-19.30847,147.61842,27.86336790680889,0.172513076663017,0.261963852345943,NA,-24.149
YON20190507,Yongala,2019-05-07T11:30:00Z,-19.30847,147.61842,NA,0.281705234795809,0.374065553098917,NA,-24.149
YON20200710,Yongala,2020-07-11T09:25:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20200926,Yongala,2020-09-26T12:33:00Z,-19.30847,147.61842,24.59926016928631,NA,NA,NA,-24.149
YON20210623,Yongala,2021-06-23T10:20:00Z,-19.30847,147.61842,23.9135512945615,0.410875272088581,0.258223763273822,NA,-24.149
YON20211014,Yongala,2021-10-14T10:17:00Z,-19.30847,147.61842,25.992780233528492,0.438429903448298,0.641879960727156,NA,-24.149
YON20220617,Yongala,2022-06-18T08:40:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
DAR20121208_1630,Darwin,2012-12-09T02:00:00Z,-12.4,130.76805,NA,NA,NA,0.0867087209298468,-16.6025
DAR20121208_2000,Darwin,2012-12-09T05:30:00Z,-12.4,130.76805,NA,NA,NA,0.0867087209298468,-16.6025
DAR20140118_0330,Darwin,2014-01-18T13:00:00Z,-12.4,130.76805,NA,NA,NA,0.0270243641267909,-16.6025
DAR20140906_0930,Darwin,2014-09-06T19:00:00Z,-12.4,130.76805,25.283454542653658,0.157935846088962,0.861459794369611,0.040798320901475,-16.6025
DAR20141130,Darwin,2014-12-01T07:18:00Z,-12.4,130.76805,NA,NA,NA,NA,-16.6025
DAR20150203_0330,Darwin,2015-02-03T13:00:00Z,-12.4,130.76805,29.884118509266614,NA,NA,0.109880518212198,-16.6025
DAR20160201_2130,Darwin,2016-02-02T07:00:00Z,-12.4,130.76805,26.610916273264877,NA,NA,0.0355193918742055,-16.6025
DAR20160724_0130,Darwin,2016-07-24T11:01:00Z,-12.4,130.76805,26.036666025837178,2.46970728984693,2.54113531403425,0.00963142951777326,-16.6025
DAR20170715_0630,Darwin,2017-07-15T16:00:00Z,-12.4,130.76805,26.680426905418244,NA,NA,0.0322967054766301,-16.6025
DAR20171009,Darwin,2017-10-10T07:57:00Z,-12.4,130.76805,NA,NA,NA,NA,-16.6025
DAR20200922_0630,Darwin,2020-09-22T16:00:00Z,-12.4,130.76805,29.171816881700465,12.3955781098568,3.8419968214902,NA,-16.6025
DAR20210428_0630,Darwin,2021-04-28T16:00:00Z,-12.4,130.76805,29.584489459195197,NA,NA,NA,-16.6025
DAR20210727,Darwin,2021-07-28T08:35:00Z,-12.4,130.76805,NA,NA,NA,NA,-16.6025
ESP20100322,Esperance,2010-03-22T09:40:00Z,-33.93333,121.85,20.62810635313741,NA,NA,0.0237292897683877,-49.3207
ESP20120229,Esperance,2012-02-29T10:00:00Z,-33.93333,121.85,20.54970371771833,0.171964433044195,0.204928664490581,0.0573615150374384,-49.3207
KAI20100215,Kangaroo Island,2010-02-16T06:30:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20111219,Kangaroo Island,2011-12-20T09:30:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20120415,Kangaroo Island,2012-04-15T10:42:00Z,-35.83217,136.44733,19.184679469158993,NA,NA,0.0616054125402469,-108.088
KAI20140507,Kangaroo Island,2014-05-07T13:45:00Z,-35.83217,136.44733,18.329197490960382,0.541441402569109,0.406115303842389,0.0299634344528711,-108.088
KAI20180820,Kangaroo Island,2018-08-21T08:00:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20210202,Kangaroo Island,2021-02-03T06:55:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
MAI20091111,Maria Island,2009-11-11T11:30:00Z,-42.59667,148.23333,14.871493603497072,NA,NA,0.0215158774968337,-88
MAI20100527,Maria Island,2010-05-27T11:30:00Z,-42.59667,148.23333,14.882974027862701,0.9249406427145,0.396986685395241,0.0704245430385816,-88
MAI20111214,Maria Island,2011-12-15T10:35:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20120119,Maria Island,2012-01-19T12:00:00Z,-42.59667,148.23333,18.01680265007934,0.474705944061279,0.396803837418556,0.0972829856963567,-88
MAI20120326,Maria Island,2012-03-27T10:40:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20120621,Maria Island,2012-06-21T11:00:00Z,-42.59667,148.23333,13.375420502413021,NA,NA,0.082417295585109,-88
MAI20140205,Maria Island,2014-02-05T11:05:00Z,-42.59667,148.23333,17.088481389575236,0.175305524716135,0.367965084735793,0.0450860919791806,-88
MAI20140516,Maria Island,2014-05-16T10:20:00Z,-42.59667,148.23333,15.386000719874119,NA,NA,0.037355225611524,-88
MAI20140703,Maria Island,2014-07-03T11:30:00Z,-42.59667,148.23333,13.923578557974224,0.640594972031457,0.381581275058644,0.05801817806537,-88
MAI20150224,Maria Island,2015-02-25T10:20:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20150723,Maria Island,2015-07-23T10:45:00Z,-42.59667,148.23333,12.47905464823856,NA,NA,NA,-88
MAI20161117,Maria Island,2016-11-18T09:10:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20170223,Maria Island,2017-02-24T08:50:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20170412,Maria Island,2017-04-12T10:15:00Z,-42.59667,148.23333,16.3833231993583,0.400911004378878,0.305911507585953,0.0532581132319019,-88
MAI20190430,Maria Island,2019-05-01T09:47:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20190731,Maria Island,2019-07-31T10:20:00Z,-42.59667,148.23333,NA,6.67272089623116,5.07571000643451,0.0349636477388907,-88
MAI20191015,Maria Island,2019-10-16T09:40:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20210106,Maria Island,2021-01-07T09:54:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20210215,Maria Island,2021-02-16T09:50:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20210428,Maria Island,2021-04-28T10:18:00Z,-42.59667,148.23333,16.161655456893357,NA,NA,NA,-88
NIN20110209,Ningaloo,2011-02-09T10:15:00Z,-21.99,113.779,27.931310320552484,NA,NA,0.139351548075016,-595.598
NSI20090618,North Stradbroke Island,2009-06-18T13:30:00Z,-27.345,153.562,21.29401484689322,NA,NA,0.041878137732135,-63.8002
NSI20090819,North Stradbroke Island,2009-08-20T08:45:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20100411,North Stradbroke Island,2010-04-12T08:35:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20100520,North Stradbroke Island,2010-05-21T08:21:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20110323,North Stradbroke Island,2011-03-23T10:20:00Z,-27.345,153.562,27.051965105195336,0.281499486267567,0.263566590696573,0.0314558367362582,-63.8002
NSI20110727,North Stradbroke Island,2011-07-28T09:30:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20110816,North Stradbroke Island,2011-08-16T10:00:00Z,-27.345,153.562,20.129257938330056,0.269297310113907,0.24704970896244,0.0228405308873132,-63.8002
NSI20111013,North Stradbroke Island,2011-10-13T10:30:00Z,-27.345,153.562,21.729642642563476,NA,NA,0.0214734900313159,-63.8002
NSI20120620,North Stradbroke Island,2012-06-20T10:20:00Z,-27.345,153.562,21.38688528309524,NA,NA,0.0398631672771958,-63.8002
NSI20130913,North Stradbroke Island,2013-09-13T10:25:00Z,-27.345,153.562,22.41608802966516,0.149326714049829,0.205918983801415,0.0455738469029483,-63.8002
NSI20131016,North Stradbroke Island,2013-10-16T10:40:00Z,-27.345,153.562,21.907180948041685,NA,NA,0.0353093643115464,-63.8002
NSI20140901,North Stradbroke Island,2014-09-01T10:10:00Z,-27.345,153.562,21.91594970593252,0.156958177536726,0.172078280001879,0.101322997573741,-63.8002
NSI20141020,North Stradbroke Island,2014-10-20T10:45:00Z,-27.345,153.562,23.329848647661436,0.118997403234243,0.144558974131942,0.0305462242577894,-63.8002
NSI20141223,North Stradbroke Island,2014-12-23T10:35:00Z,-27.345,153.562,26.131604968803572,0.137970397268471,0.156217161605233,0.0646384167837366,-63.8002
NSI20150512,North Stradbroke Island,2015-05-12T10:15:00Z,-27.345,153.562,24.235901833745288,NA,NA,0.0801737199616056,-63.8002
NSI20151119,North Stradbroke Island,2015-11-19T10:24:00Z,-27.345,153.562,24.863438717772567,0.0737134880200028,0.14842088572681,0.0293091157998914,-63.8002
NSI20160120,North Stradbroke Island,2016-01-20T10:30:00Z,-27.345,153.562,26.76188030670687,0.155479138344526,0.167755363583565,0.119132019771495,-63.8002
NSI20160318,North Stradbroke Island,2016-03-18T10:30:00Z,-27.345,153.562,27.024349757403854,NA,NA,0.0794897227351106,-63.8002
NSI20180302,North Stradbroke Island,2018-03-02T10:25:00Z,-27.345,153.562,27.262407741121876,0.100945006717335,0.11115092377771,0.0615190730130576,-63.8002
NSI20190916,North Stradbroke Island,2019-09-16T10:20:00Z,-27.345,153.562,20.232585040989477,0.213598309260081,0.384649286568165,0.0779395668802532,-63.8002
NSI20201116,North Stradbroke Island,2020-11-16T10:10:00Z,-27.345,153.562,23.544075130333,0.18540833546584,0.437883406281471,NA,-63.8002
NSI20221028,North Stradbroke Island,2022-10-29T08:50:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
PH420021218,Port Hacking 4,2002-12-18T00:00:00Z,-34.11758,151.21815,21.56235791358324,NA,NA,0.115059650582648,-104.6
PH420030319,Port Hacking 4,2003-03-19T00:00:00Z,-34.11758,151.21815,22.00741820095709,0.397066226849953,0.529476163598398,0.0612179340453645,-104.6
PH420030630,Port Hacking 4,2003-06-30T00:00:00Z,-34.11758,151.21815,18.2474905468805,0.382115074566432,0.0886575193809611,0.0136261572484544,-104.6
PH420040421,Port Hacking 4,2004-04-21T00:00:00Z,-34.11758,151.21815,20.954375204317444,0.23041181775128,0.196406794030492,0.0188999653391639,-104.6
PH420041116,Port Hacking 4,2004-11-16T00:00:00Z,-34.11758,151.21815,18.97766204489716,0.978261188143178,1.06680671635427,0.0124561017241041,-104.6
PH420051115,Port Hacking 4,2005-11-15T00:00:00Z,-34.11758,151.21815,19.56045974592837,NA,NA,0.0323707346123533,-104.6
PH420051208,Port Hacking 4,2005-12-08T00:00:00Z,-34.11758,151.21815,21.29323588489507,8.4290851354599,0.89090263346831,0.108966474905773,-104.6
PH420070319,Port Hacking 4,2007-03-19T00:00:00Z,-34.11758,151.21815,23.447763481426932,NA,NA,0.00944392731736513,-104.6
PH420070703,Port Hacking 4,2007-07-03T00:00:00Z,-34.11758,151.21815,17.861876318920054,0.890562421163997,1.76412706060724,NA,-104.6
PH420071026,Port Hacking 4,2007-10-26T00:00:00Z,-34.11758,151.21815,19.410406915281214,0.197263852961488,1.16275344893966,0.0718767643782522,-104.6
PH420080130,Port Hacking 4,2008-01-30T00:00:00Z,-34.11758,151.21815,23.94678502169984,2.41259860619903,0.197739335600122,NA,-104.6
PH420080825,Port Hacking 4,2008-08-25T00:00:00Z,-34.11758,151.21815,15.344800572090321,0.344919493549491,0.44885797871322197,0.0766789251216944,-104.6
PHB20090223,Port Hacking,2009-02-24T09:27:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20090714,Port Hacking,2009-07-15T09:15:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20100510,Port Hacking,2010-05-11T09:13:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20110203,Port Hacking,2011-02-04T09:58:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20110517,Port Hacking,2011-05-18T09:25:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20120311,Port Hacking,2012-03-12T09:00:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20120717,Port Hacking,2012-07-17T10:00:00Z,-34.11923,151.22667,18.534824915933314,2.6148359320497,1.98132449206041,0.0555063860955549,-111.042
PHB20121218,Port Hacking,2012-12-19T09:31:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20130915,Port Hacking,2013-09-16T08:15:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20140824,Port Hacking,2014-08-25T09:57:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20141021,Port Hacking,2014-10-22T09:30:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20160407,Port Hacking,2016-04-08T09:13:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20170921,Port Hacking,2017-09-22T08:48:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20180123,Port Hacking,2018-01-24T09:41:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20180724,Port Hacking,2018-07-25T09:33:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20190923,Port Hacking,2019-09-24T09:36:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20191118,Port Hacking,2019-11-19T09:15:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20200609,Port Hacking,2020-06-10T09:32:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20200812,Port Hacking,2020-08-13T09:55:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20220426,Port Hacking,2022-04-27T09:40:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
ROT20100416,Rottnest Island,2010-04-16T08:30:00Z,-32,115.41667,21.890688436043774,0.426813324933411,0.324832279835978,0.0589278493278196,-44.6421
ROT20100520,Rottnest Island,2010-05-20T10:05:00Z,-32,115.41667,21.14695406535435,NA,NA,0.103248744907146,-44.6421
ROT20180719,Rottnest Island,2018-07-19T09:35:00Z,-32,115.41667,20.51243282738659,0.626082668599394,0.570895784908963,0.107730456411274,-44.6421
ROT20190507,Rottnest Island,2019-05-07T09:40:00Z,-32,115.41667,NA,0.354207076456236,0.313420330133775,0.0462661029060035,-44.6421
ROT20191011,Rottnest Island,2019-10-11T10:07:00Z,-32,115.41667,NA,NA,NA,0.0419808657542261,-44.6421
ROT20211125,Rottnest Island,2021-11-25T08:24:00Z,-32,115.41667,20.487227234968714,0.15126239345409,0.248100228377224,NA,-44.6421
ROT20220329,Rottnest Island,2022-03-29T09:50:00Z,-32,115.41667,22.602859794140727,NA,NA,NA,-44.6421
ROT20220825,Rottnest Island,2022-08-25T08:36:00Z,-32,115.41667,19.70043429552271,NA,NA,NA,-44.6421
YON20100119,Yongala,2010-01-19T10:45:00Z,-19.30847,147.61842,29.148334842487714,NA,NA,NA,-24.149
YON20110908,Yongala,2011-09-08T11:00:00Z,-19.30847,147.61842,22.05002435976644,NA,NA,NA,-24.149
YON20111213,Yongala,2011-12-13T12:55:00Z,-19.30847,147.61842,27.789227549694488,0.501124860793352,0.680784239470959,NA,-24.149
YON20130719,Yongala,2013-07-19T11:08:00Z,-19.30847,147.61842,22.658897476829623,0.230660213724427,0.269028658452241,NA,-24.149
YON20140910,Yongala,2014-09-10T10:35:00Z,-19.30847,147.61842,22.780642972346413,NA,NA,NA,-24.149
YON20160725,Yongala,2016-07-25T10:25:00Z,-19.30847,147.61842,24.07218860452997,0.127060029506683,0.161880217343569,NA,-24.149
YON20161108,Yongala,2016-11-08T10:50:00Z,-19.30847,147.61842,28.46749187234792,0.214516638806372,0.290146755750733,NA,-24.149
YON20170120,Yongala,2017-01-20T10:00:00Z,-19.30847,147.61842,29.9227429925092,0.290558939576149,0.372582308351994,NA,-24.149
YON20170528,Yongala,2017-05-29T08:11:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20170816,Yongala,2017-08-16T10:24:00Z,-19.30847,147.61842,23.34113258751114,0.143202403758435,0.195384537285947,NA,-24.149
YON20170906,Yongala,2017-09-06T10:00:00Z,-19.30847,147.61842,23.89000760531053,0.254611391723156,0.398145958185196,NA,-24.149
YON20171025,Yongala,2017-10-26T09:56:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20171130,Yongala,2017-11-30T10:34:00Z,-19.30847,147.61842,26.90332617416982,NA,NA,NA,-24.149
YON20180817,Yongala,2018-08-17T10:23:00Z,-19.30847,147.61842,22.7898138584942,0.19212507262826,0.239142529368401,NA,-24.149
YON20181123,Yongala,2018-11-23T10:05:00Z,-19.30847,147.61842,27.415522334445313,0.272978439166838,0.37565256016595,NA,-24.149
YON20190124,Yongala,2019-01-24T11:12:00Z,-19.30847,147.61842,28.259333957093133,NA,NA,NA,-24.149
YON20190213,Yongala,2019-02-13T10:26:00Z,-19.30847,147.61842,28.092195596713623,NA,NA,NA,-24.149
YON20190313,Yongala,2019-03-13T10:10:00Z,-19.30847,147.61842,28.566722512263823,NA,NA,NA,-24.149
YON20190917,Yongala,2019-09-17T10:10:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20191107,Yongala,2019-11-07T10:10:00Z,-19.30847,147.61842,26.034615442659742,NA,NA,NA,-24.149
YON20201209,Yongala,2020-12-10T08:00:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20220726,Yongala,2022-07-26T10:40:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
DAR20140117_1950,Darwin,2014-01-18T05:20:00Z,-12.4,130.76805,NA,NA,NA,0.0270243641267909,-16.6025
DAR20140117_2130,Darwin,2014-01-18T07:00:00Z,-12.4,130.76805,NA,NA,NA,0.0270243641267909,-16.6025
DAR20140118_0030,Darwin,2014-01-18T10:00:00Z,-12.4,130.76805,NA,NA,NA,0.0270243641267909,-16.6025
DAR20150803_1932,Darwin,2015-08-04T05:02:00Z,-12.4,130.76805,25.473481323220312,NA,NA,0.0437123281400211,-16.6025
DAR20160202_0330,Darwin,2016-02-02T13:00:00Z,-12.4,130.76805,26.610916273264877,NA,NA,0.0355193918742055,-16.6025
DAR20160530,Darwin,2016-05-31T07:50:00Z,-12.4,130.76805,NA,NA,NA,NA,-16.6025
DAR20170203_0330,Darwin,2017-02-03T13:00:00Z,-12.4,130.76805,30.358830142074396,NA,NA,0.0290438913727944,-16.6025
DAR20170203_0630,Darwin,2017-02-03T16:00:00Z,-12.4,130.76805,30.358830142074396,NA,NA,0.0290438913727944,-16.6025
DAR20180209_0330,Darwin,2018-02-09T13:00:00Z,-12.4,130.76805,NA,NA,NA,0.0297375841705442,-16.6025
DAR20180730_2130,Darwin,2018-07-31T07:03:00Z,-12.4,130.76805,26.669104750811755,2.50589603939276,3.00056200739981,0.0331325092285219,-16.6025
DAR20180731_0330,Darwin,2018-07-31T13:00:00Z,-12.4,130.76805,26.669104750811755,2.50589603939276,3.00056200739981,0.0331325092285219,-16.6025
DAR20190213_2130,Darwin,2019-02-14T07:00:00Z,-12.4,130.76805,29.533562739250783,NA,NA,0.0702684143866449,-16.6025
DAR20190723_0030,Darwin,2019-07-23T10:00:00Z,-12.4,130.76805,NA,1.2374989139861,3.19667444600687,0.0135875785117223,-16.6025
DAR20190723_0330,Darwin,2019-07-23T13:00:00Z,-12.4,130.76805,NA,1.2374989139861,3.19667444600687,0.0135875785117223,-16.6025
DAR20211107_0030,Darwin,2021-11-07T10:00:00Z,-12.4,130.76805,31.149806876108073,2.04511817997577,2.63995231366625,NA,-16.6025
ESP20111130,Esperance,2011-11-30T14:38:00Z,-33.93333,121.85,18.805578502837818,NA,NA,0.0644972919128963,-49.3207
ESP20120910,Esperance,2012-09-10T12:51:00Z,-33.93333,121.85,16.542445693119475,0.259345420946678,0.183987513557076,0.00850171451242667,-49.3207
ESP20130725,Esperance,2013-07-25T09:57:00Z,-33.93333,121.85,17.643637281777956,1.04047165757252,0.508561124779143,0.0903141425088265,-49.3207
KAI20081211,Kangaroo Island,2008-12-12T06:45:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20091115,Kangaroo Island,2009-11-16T08:30:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20110319,Kangaroo Island,2011-03-20T09:40:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20130506,Kangaroo Island,2013-05-07T07:55:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20150629,Kangaroo Island,2015-06-30T07:35:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20170315,Kangaroo Island,2017-03-15T12:27:00Z,-35.83217,136.44733,19.4203901749911,NA,NA,0.0573756733248897,-108.088
KAI20170518,Kangaroo Island,2017-05-18T11:15:00Z,-35.83217,136.44733,17.81562136613678,0.648407049775124,0.501576938331127,0.0313439412204538,-108.088
KAI20171129,Kangaroo Island,2017-11-29T14:50:00Z,-35.83217,136.44733,17.261153193812902,NA,NA,0.0486515381563487,-108.088
KAI20180307,Kangaroo Island,2018-03-07T12:20:00Z,-35.83217,136.44733,19.400068661397768,NA,NA,0.0863114766606137,-108.088
KAI20220509,Kangaroo Island,2022-05-09T09:58:00Z,-35.83217,136.44733,17.561897734821457,0.48869184076786,0.29313943862915,NA,-108.088
MAI20100120,Maria Island,2010-01-21T10:50:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20100505,Maria Island,2010-05-05T11:30:00Z,-42.59667,148.23333,16.438417440089722,0.664125596375569,0.494228328375713,0.0443428662297099,-88
MAI20110725,Maria Island,2011-07-25T12:15:00Z,-42.59667,148.23333,12.306384458405887,NA,NA,0.0345353874715,-88
MAI20121002,Maria Island,2012-10-02T10:15:00Z,-42.59667,148.23333,12.242132779540043,NA,NA,0.0297704354439129,-88
MAI20121112,Maria Island,2012-11-13T10:45:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20131217,Maria Island,2013-12-17T11:05:00Z,-42.59667,148.23333,15.93423151491686,0.367525850783805,0.432871711345351,NA,-88
MAI20140619,Maria Island,2014-06-19T11:30:00Z,-42.59667,148.23333,13.9405448359459,NA,NA,0.0948336996948906,-88
MAI20150312,Maria Island,2015-03-13T09:33:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20150421,Maria Island,2015-04-21T10:50:00Z,-42.59667,148.23333,16.60846917708517,0.299664019473961,0.245618094291006,0.0123781372833265,-88
MAI20150526,Maria Island,2015-05-26T10:35:00Z,-42.59667,148.23333,13.558085817523136,0.381122799420899,0.17217581023314,0.00852351378040725,-88
MAI20160831,Maria Island,2016-08-31T10:26:00Z,-42.59667,148.23333,12.334439341113182,NA,NA,0.0204651527801696,-88
MAI20170921,Maria Island,2017-09-22T09:15:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20180301,Maria Island,2018-03-02T09:30:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20181204,Maria Island,2018-12-05T09:10:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20191121,Maria Island,2019-11-22T09:23:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20200106,Maria Island,2020-01-07T09:45:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20200909,Maria Island,2020-09-10T09:00:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20211214,Maria Island,2021-12-15T09:00:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20220704,Maria Island,2022-07-04T10:15:00Z,-42.59667,148.23333,12.85153100096386,1.21126079494539,0.349649340805152,NA,-88
NSI20090218,North Stradbroke Island,2009-02-18T10:30:00Z,-27.345,153.562,26.824550962769308,NA,NA,0.0694936139044451,-63.8002
NSI20090720,North Stradbroke Island,2009-07-20T11:07:00Z,-27.345,153.562,20.195936275997212,0.349562774886165,0.288416775891133,0.0154463384548118,-63.8002
NSI20091015,North Stradbroke Island,2009-10-15T10:10:00Z,-27.345,153.562,22.610644041665523,1.0670910012722,1.0722658675909,0.0502275571086323,-63.8002
NSI20100322,North Stradbroke Island,2010-03-23T09:15:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20100711,North Stradbroke Island,2010-07-12T08:45:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20100916,North Stradbroke Island,2010-09-16T12:45:00Z,-27.345,153.562,21.56259560035653,NA,NA,0.0635610888744496,-63.8002
NSI20120229,North Stradbroke Island,2012-03-01T09:45:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20121017,North Stradbroke Island,2012-10-17T10:20:00Z,-27.345,153.562,21.758238728819776,NA,NA,0.0680763889948575,-63.8002
NSI20130520,North Stradbroke Island,2013-05-20T10:05:00Z,-27.345,153.562,23.571120770292737,NA,NA,0.0847972971876115,-63.8002
NSI20130819,North Stradbroke Island,2013-08-19T10:10:00Z,-27.345,153.562,20.877766447856857,1.22831003189087,0.979011296033859,0.0353450179335749,-63.8002
NSI20160517,North Stradbroke Island,2016-05-17T10:30:00Z,-27.345,153.562,24.737288072692422,0.199160183370113,0.167196889817715,0.0850716432942182,-63.8002
NSI20190527,North Stradbroke Island,2019-05-27T10:15:00Z,-27.345,153.562,22.15488788576306,0.547147698299859,0.443378446698189,0.0451871576152473,-63.8002
NSI20211005,North Stradbroke Island,2021-10-05T11:00:00Z,-27.345,153.562,21.236377172394725,1.11181087696806,0.979588776528835,NA,-63.8002
PH420020729,Port Hacking 4,2002-07-29T00:00:00Z,-34.11758,151.21815,17.987281245288443,NA,NA,0.0195920920975474,-104.6
PH420020926,Port Hacking 4,2002-09-26T00:00:00Z,-34.11758,151.21815,16.628061030116328,12.2874144774217,17.4092056868989,0.0248507113464463,-104.6
PH420030423,Port Hacking 4,2003-04-23T00:00:00Z,-34.11758,151.21815,21.81846221155439,NA,NA,0.054074075101649,-104.6
PH420040823,Port Hacking 4,2004-08-23T00:00:00Z,-34.11758,151.21815,18.735754605684917,0.407147552580275,0.304482028205344,0.0116665718728801,-104.6
PH420050131,Port Hacking 4,2005-01-31T00:00:00Z,-34.11758,151.21815,22.27529979608255,0.31891679986455,0.373889490459742,0.0260864573500955,-104.6
PH420050225,Port Hacking 4,2005-02-25T00:00:00Z,-34.11758,151.21815,23.148311131075047,0.195661734112284,0.188265886496414,0.0985746311682332,-104.6
